commentId,comment,classification,comment_processed,word_phrase_list,experience,experience negative,negative,similarity_score,regression_weight
59182,"I experience the good, bad, and ugly.",0,experience good bad ugly,"['experience', 'experience good', 'experience good bad', 'experience good bad ugly', 'good', 'good bad', 'good bad ugly', 'bad', 'bad ugly', 'ugly']",1,0,0,0.3333333333333333,0.0
97055,Dr. Reichel promised me no risk of a negative outcome,0,promise no risk negative result,"['promise', 'promise no', 'promise no risk', 'promise no risk negative', 'promise no risk negative result', 'no', 'no risk', 'no risk negative', 'no risk negative result', 'risk', 'risk negative', 'risk negative result', 'negative', 'negative result', 'result']",0,0,1,0.3333333333333333,0.0
142606,The entire surgery took approximately 1 1/2 hours.I am now in the healing stage and l still have not experienced any pain.,0,entire surgery take approximately hour heal stage l not experience pain,"['entire', 'entire surgery', 'entire surgery take', 'entire surgery take approximately', 'entire surgery take approximately hour', 'entire surgery take approximately hour heal', 'entire surgery take approximately hour heal stage', 'entire surgery take approximately hour heal stage l', 'entire surgery take approximately hour heal stage l not', 'entire surgery take approximately hour heal stage l not experience', 'entire surgery take approximately hour heal stage l not experience pain', 'surgery', 'surgery take', 'surgery take approximately', 'surgery take approximately hour', 'surgery take approximately hour heal', 'surgery take approximately hour heal stage', 'surgery take approximately hour heal stage l', 'surgery take approximately hour heal stage l not', 'surgery take approximately hour heal stage l not experience', 'surgery take approximately hour heal stage l not experience pain', 'take', 'take approximately', 'take approximately hour', 'take approximately hour heal', 'take approximately hour heal stage', 'take approximately hour heal stage l', 'take approximately hour heal stage l not', 'take approximately hour heal stage l not experience', 'take approximately hour heal stage l not experience pain', 'approximately', 'approximately hour', 'approximately hour heal', 'approximately hour heal stage', 'approximately hour heal stage l', 'approximately hour heal stage l not', 'approximately hour heal stage l not experience', 'approximately hour heal stage l not experience pain', 'hour', 'hour heal', 'hour heal stage', 'hour heal stage l', 'hour heal stage l not', 'hour heal stage l not experience', 'hour heal stage l not experience pain', 'heal', 'heal stage', 'heal stage l', 'heal stage l not', 'heal stage l not experience', 'heal stage l not experience pain', 'stage', 'stage l', 'stage l not', 'stage l not experience', 'stage l not experience pain', 'l', 'l not', 'l not experience', 'l not experience pain', 'not', 'not experience', 'not experience pain', 'experience', 'experience pain', 'pain']",1,0,0,0.3333333333333333,0.0
61697,I have recommended him to another friend and has used him and had the same experience.,0,recommend friend experience,"['recommend', 'recommend friend', 'recommend friend experience', 'friend', 'friend experience', 'experience']",1,0,0,0.3333333333333333,0.0
129710,"She?s experienced, and with that, she?s quite expensive (nearly double most others).",1,experience expensive nearly double,"['experience', 'experience expensive', 'experience expensive nearly', 'experience expensive nearly double', 'expensive', 'expensive nearly', 'expensive nearly double', 'nearly', 'nearly double', 'double']",1,0,0,0.3333333333333333,0.0
94478,His medical assistant (Chisty) made the experience a pleasant one.,0,medical assistant city experience pleasant,"['medical', 'medical assistant', 'medical assistant city', 'medical assistant city experience', 'medical assistant city experience pleasant', 'assistant', 'assistant city', 'assistant city experience', 'assistant city experience pleasant', 'city', 'city experience', 'city experience pleasant', 'experience', 'experience pleasant', 'pleasant']",1,0,0,0.3333333333333333,0.0
164260,"Muy buena experiencia en mi cirugia , todo muy limpio y personal de cuidado muy atento y amable .",0,experience en mi cirugia limit y personal delaware cuidado agent y amiable,"['experience', 'experience en', 'experience en mi', 'experience en mi cirugia', 'experience en mi cirugia limit', 'experience en mi cirugia limit y', 'experience en mi cirugia limit y personal', 'experience en mi cirugia limit y personal delaware', 'experience en mi cirugia limit y personal delaware cuidado', 'experience en mi cirugia limit y personal delaware cuidado agent', 'experience en mi cirugia limit y personal delaware cuidado agent y', 'experience en mi cirugia limit y personal delaware cuidado agent y amiable', 'en', 'en mi', 'en mi cirugia', 'en mi cirugia limit', 'en mi cirugia limit y', 'en mi cirugia limit y personal', 'en mi cirugia limit y personal delaware', 'en mi cirugia limit y personal delaware cuidado', 'en mi cirugia limit y personal delaware cuidado agent', 'en mi cirugia limit y personal delaware cuidado agent y', 'en mi cirugia limit y personal delaware cuidado agent y amiable', 'mi', 'mi cirugia', 'mi cirugia limit', 'mi cirugia limit y', 'mi cirugia limit y personal', 'mi cirugia limit y personal delaware', 'mi cirugia limit y personal delaware cuidado', 'mi cirugia limit y personal delaware cuidado agent', 'mi cirugia limit y personal delaware cuidado agent y', 'mi cirugia limit y personal delaware cuidado agent y amiable', 'cirugia', 'cirugia limit', 'cirugia limit y', 'cirugia limit y personal', 'cirugia limit y personal delaware', 'cirugia limit y personal delaware cuidado', 'cirugia limit y personal delaware cuidado agent', 'cirugia limit y personal delaware cuidado agent y', 'cirugia limit y personal delaware cuidado agent y amiable', 'limit', 'limit y', 'limit y personal', 'limit y personal delaware', 'limit y personal delaware cuidado', 'limit y personal delaware cuidado agent', 'limit y personal delaware cuidado agent y', 'limit y personal delaware cuidado agent y amiable', 'y', 'y personal', 'y personal delaware', 'y personal delaware cuidado', 'y personal delaware cuidado agent', 'y personal delaware cuidado agent y', 'y personal delaware cuidado agent y amiable', 'personal', 'personal delaware', 'personal delaware cuidado', 'personal delaware cuidado agent', 'personal delaware cuidado agent y', 'personal delaware cuidado agent y amiable', 'delaware', 'delaware cuidado', 'delaware cuidado agent', 'delaware cuidado agent y', 'delaware cuidado agent y amiable', 'cuidado', 'cuidado agent', 'cuidado agent y', 'cuidado agent y amiable', 'agent', 'agent y', 'agent y amiable', 'y', 'y amiable', 'amiable']",1,0,0,0.3333333333333333,0.0
115690,"However, the praise that my patients always reported back to me about their experience with Dr. Gross was quite deserved.",0,praise patient report experience deserve,"['praise', 'praise patient', 'praise patient report', 'praise patient report experience', 'praise patient report experience deserve', 'patient', 'patient report', 'patient report experience', 'patient report experience deserve', 'report', 'report experience', 'report experience deserve', 'experience', 'experience deserve', 'deserve']",1,0,0,0.3333333333333333,0.0
178828,My experience with Modern pain consultants was beyond my belief.,0,experience modern pain adviser belief,"['experience', 'experience modern', 'experience modern pain', 'experience modern pain adviser', 'experience modern pain adviser belief', 'modern', 'modern pain', 'modern pain adviser', 'modern pain adviser belief', 'pain', 'pain adviser', 'pain adviser belief', 'adviser', 'adviser belief', 'belief']",1,0,0,0.3333333333333333,0.0
188291,This is my 100% honest experience I wouldn't recommend this surgeon if you want real quality results.,1,honest experience recommend surgeon want real quality result,"['honest', 'honest experience', 'honest experience recommend', 'honest experience recommend surgeon', 'honest experience recommend surgeon want', 'honest experience recommend surgeon want real', 'honest experience recommend surgeon want real quality', 'honest experience recommend surgeon want real quality result', 'experience', 'experience recommend', 'experience recommend surgeon', 'experience recommend surgeon want', 'experience recommend surgeon want real', 'experience recommend surgeon want real quality', 'experience recommend surgeon want real quality result', 'recommend', 'recommend surgeon', 'recommend surgeon want', 'recommend surgeon want real', 'recommend surgeon want real quality', 'recommend surgeon want real quality result', 'surgeon', 'surgeon want', 'surgeon want real', 'surgeon want real quality', 'surgeon want real quality result', 'want', 'want real', 'want real quality', 'want real quality result', 'real', 'real quality', 'real quality result', 'quality', 'quality result', 'result']",1,0,0,0.3333333333333333,0.0
123858,I hated my experience here with him.,1,hat experience,"['hat', 'hat experience', 'experience']",1,0,0,0.3333333333333333,0.0
118535,Dr. Hamawy and his staff were absolutely amazing throughout my experiences with them!,0,dr hamawy staff absolutely amaze experience,"['dr', 'dr hamawy', 'dr hamawy staff', 'dr hamawy staff absolutely', 'dr hamawy staff absolutely amaze', 'dr hamawy staff absolutely amaze experience', 'hamawy', 'hamawy staff', 'hamawy staff absolutely', 'hamawy staff absolutely amaze', 'hamawy staff absolutely amaze experience', 'staff', 'staff absolutely', 'staff absolutely amaze', 'staff absolutely amaze experience', 'absolutely', 'absolutely amaze', 'absolutely amaze experience', 'amaze', 'amaze experience', 'experience']",1,0,0,0.3333333333333333,0.0
143880,"Dr. Bromson offers a rare combination of knowledge, experience and attention to detail.",0,offer rare combination cognition experience attention detail,"['offer', 'offer rare', 'offer rare combination', 'offer rare combination cognition', 'offer rare combination cognition experience', 'offer rare combination cognition experience attention', 'offer rare combination cognition experience attention detail', 'rare', 'rare combination', 'rare combination cognition', 'rare combination cognition experience', 'rare combination cognition experience attention', 'rare combination cognition experience attention detail', 'combination', 'combination cognition', 'combination cognition experience', 'combination cognition experience attention', 'combination cognition experience attention detail', 'cognition', 'cognition experience', 'cognition experience attention', 'cognition experience attention detail', 'experience', 'experience attention', 'experience attention detail', 'attention', 'attention detail', 'detail']",1,0,0,0.3333333333333333,0.0
143881,When I made my appointment I told the woman who set it up that I had experienced interminable wait times in the past?once in 2017,1,appointment tell woman set experience endless wait time pastonce,"['appointment', 'appointment tell', 'appointment tell woman', 'appointment tell woman set', 'appointment tell woman set experience', 'appointment tell woman set experience endless', 'appointment tell woman set experience endless wait', 'appointment tell woman set experience endless wait time', 'appointment tell woman set experience endless wait time pastonce', 'tell', 'tell woman', 'tell woman set', 'tell woman set experience', 'tell woman set experience endless', 'tell woman set experience endless wait', 'tell woman set experience endless wait time', 'tell woman set experience endless wait time pastonce', 'woman', 'woman set', 'woman set experience', 'woman set experience endless', 'woman set experience endless wait', 'woman set experience endless wait time', 'woman set experience endless wait time pastonce', 'set', 'set experience', 'set experience endless', 'set experience endless wait', 'set experience endless wait time', 'set experience endless wait time pastonce', 'experience', 'experience endless', 'experience endless wait', 'experience endless wait time', 'experience endless wait time pastonce', 'endless', 'endless wait', 'endless wait time', 'endless wait time pastonce', 'wait', 'wait time', 'wait time pastonce', 'time', 'time pastonce', 'pastonce']",1,0,0,0.3333333333333333,0.0
152246,"and 1 week later my husband jaw is extremely swollen, after experiencing pain",1,husband extremely swell experience pain,"['husband', 'husband extremely', 'husband extremely swell', 'husband extremely swell experience', 'husband extremely swell experience pain', 'extremely', 'extremely swell', 'extremely swell experience', 'extremely swell experience pain', 'swell', 'swell experience', 'swell experience pain', 'experience', 'experience pain', 'pain']",1,0,0,0.3333333333333333,0.0
138848,The results from the precise and artistic expertise of Michelle's experience transforms my face!,0,result precise artistic expertness michelles experience transform face,"['result', 'result precise', 'result precise artistic', 'result precise artistic expertness', 'result precise artistic expertness michelles', 'result precise artistic expertness michelles experience', 'result precise artistic expertness michelles experience transform', 'result precise artistic expertness michelles experience transform face', 'precise', 'precise artistic', 'precise artistic expertness', 'precise artistic expertness michelles', 'precise artistic expertness michelles experience', 'precise artistic expertness michelles experience transform', 'precise artistic expertness michelles experience transform face', 'artistic', 'artistic expertness', 'artistic expertness michelles', 'artistic expertness michelles experience', 'artistic expertness michelles experience transform', 'artistic expertness michelles experience transform face', 'expertness', 'expertness michelles', 'expertness michelles experience', 'expertness michelles experience transform', 'expertness michelles experience transform face', 'michelles', 'michelles experience', 'michelles experience transform', 'michelles experience transform face', 'experience', 'experience transform', 'experience transform face', 'transform', 'transform face', 'face']",1,0,0,0.3333333333333333,0.0
185985,Awesome lip filler experience.,0,amazing lip filler experience,"['amazing', 'amazing lip', 'amazing lip filler', 'amazing lip filler experience', 'lip', 'lip filler', 'lip filler experience', 'filler', 'filler experience', 'experience']",1,0,0,0.3333333333333333,0.0
148378,To be honest the whole experience was very disturbing.,1,honest experience disturb,"['honest', 'honest experience', 'honest experience disturb', 'experience', 'experience disturb', 'disturb']",1,0,0,0.3333333333333333,0.0
117716,I had an excellent experience with the CoolScultping procedure.,0,excellent experience coolscultping procedure,"['excellent', 'excellent experience', 'excellent experience coolscultping', 'excellent experience coolscultping procedure', 'experience', 'experience coolscultping', 'experience coolscultping procedure', 'coolscultping', 'coolscultping procedure', 'procedure']",1,0,0,0.3333333333333333,0.0
175338,"I am a current patient of Brittany Mitchell's and have had the worst experience with her prescription coordinator, Christina.",1,current patient bretagne mitchell bad experience prescription coordinate christian,"['current', 'current patient', 'current patient bretagne', 'current patient bretagne mitchell', 'current patient bretagne mitchell bad', 'current patient bretagne mitchell bad experience', 'current patient bretagne mitchell bad experience prescription', 'current patient bretagne mitchell bad experience prescription coordinate', 'current patient bretagne mitchell bad experience prescription coordinate christian', 'patient', 'patient bretagne', 'patient bretagne mitchell', 'patient bretagne mitchell bad', 'patient bretagne mitchell bad experience', 'patient bretagne mitchell bad experience prescription', 'patient bretagne mitchell bad experience prescription coordinate', 'patient bretagne mitchell bad experience prescription coordinate christian', 'bretagne', 'bretagne mitchell', 'bretagne mitchell bad', 'bretagne mitchell bad experience', 'bretagne mitchell bad experience prescription', 'bretagne mitchell bad experience prescription coordinate', 'bretagne mitchell bad experience prescription coordinate christian', 'mitchell', 'mitchell bad', 'mitchell bad experience', 'mitchell bad experience prescription', 'mitchell bad experience prescription coordinate', 'mitchell bad experience prescription coordinate christian', 'bad', 'bad experience', 'bad experience prescription', 'bad experience prescription coordinate', 'bad experience prescription coordinate christian', 'experience', 'experience prescription', 'experience prescription coordinate', 'experience prescription coordinate christian', 'prescription', 'prescription coordinate', 'prescription coordinate christian', 'coordinate', 'coordinate christian', 'christian']",1,0,0,0.3333333333333333,0.0
88964,"and professional experience here, will be booking my surgery with Dr. Walden soon.",0,professional experience book surgery soon,"['professional', 'professional experience', 'professional experience book', 'professional experience book surgery', 'professional experience book surgery soon', 'experience', 'experience book', 'experience book surgery', 'experience book surgery soon', 'book', 'book surgery', 'book surgery soon', 'surgery', 'surgery soon', 'soon']",1,0,0,0.3333333333333333,0.0
187365,Every surgery and treatment has been a 5-star experience.,0,surgery treatment star experience,"['surgery', 'surgery treatment', 'surgery treatment star', 'surgery treatment star experience', 'treatment', 'treatment star', 'treatment star experience', 'star', 'star experience', 'experience']",1,0,0,0.3333333333333333,0.0
124372,"had horrible experience, my daughter had an appointment at 10am at 12 I decided to talk to someone at desk.",1,atrocious experience daughter appointment decide talk desk,"['atrocious', 'atrocious experience', 'atrocious experience daughter', 'atrocious experience daughter appointment', 'atrocious experience daughter appointment decide', 'atrocious experience daughter appointment decide talk', 'atrocious experience daughter appointment decide talk desk', 'experience', 'experience daughter', 'experience daughter appointment', 'experience daughter appointment decide', 'experience daughter appointment decide talk', 'experience daughter appointment decide talk desk', 'daughter', 'daughter appointment', 'daughter appointment decide', 'daughter appointment decide talk', 'daughter appointment decide talk desk', 'appointment', 'appointment decide', 'appointment decide talk', 'appointment decide talk desk', 'decide', 'decide talk', 'decide talk desk', 'talk', 'talk desk', 'desk']",1,0,0,0.3333333333333333,0.0
111190,"From my first appointment through the procedure all the way to my recovery, my experience has been unbelievably amazing!",0,appointment procedure way recovery experience unbelievably amaze,"['appointment', 'appointment procedure', 'appointment procedure way', 'appointment procedure way recovery', 'appointment procedure way recovery experience', 'appointment procedure way recovery experience unbelievably', 'appointment procedure way recovery experience unbelievably amaze', 'procedure', 'procedure way', 'procedure way recovery', 'procedure way recovery experience', 'procedure way recovery experience unbelievably', 'procedure way recovery experience unbelievably amaze', 'way', 'way recovery', 'way recovery experience', 'way recovery experience unbelievably', 'way recovery experience unbelievably amaze', 'recovery', 'recovery experience', 'recovery experience unbelievably', 'recovery experience unbelievably amaze', 'experience', 'experience unbelievably', 'experience unbelievably amaze', 'unbelievably', 'unbelievably amaze', 'amaze']",1,0,0,0.3333333333333333,0.0
113066,One of the worst experiences ever with a doctor.,1,bad experience doctor,"['bad', 'bad experience', 'bad experience doctor', 'experience', 'experience doctor', 'doctor']",1,0,0,0.3333333333333333,0.0
114780,It tightened the skin on my neck and I didn?t have the bad experience some folks had.,0,tighten skin neck bad experience folk,"['tighten', 'tighten skin', 'tighten skin neck', 'tighten skin neck bad', 'tighten skin neck bad experience', 'tighten skin neck bad experience folk', 'skin', 'skin neck', 'skin neck bad', 'skin neck bad experience', 'skin neck bad experience folk', 'neck', 'neck bad', 'neck bad experience', 'neck bad experience folk', 'bad', 'bad experience', 'bad experience folk', 'experience', 'experience folk', 'folk']",1,0,0,0.3333333333333333,0.0
173030,"My experience was throwing up, and terrible PAIN!",1,experience throw terrible pain,"['experience', 'experience throw', 'experience throw terrible', 'experience throw terrible pain', 'throw', 'throw terrible', 'throw terrible pain', 'terrible', 'terrible pain', 'pain']",1,0,0,0.3333333333333333,0.0
130192,"Overall I had the best experience, I don't really use social media",0,overall good experience use social medium,"['overall', 'overall good', 'overall good experience', 'overall good experience use', 'overall good experience use social', 'overall good experience use social medium', 'good', 'good experience', 'good experience use', 'good experience use social', 'good experience use social medium', 'experience', 'experience use', 'experience use social', 'experience use social medium', 'use', 'use social', 'use social medium', 'social', 'social medium', 'medium']",1,0,0,0.3333333333333333,0.0
